cell,traj_id,step_idx,U,da,label_fail
qwen32B-int4_retail_50runs,b5ab9856-ea23-4637-815f-e46449ce54de,10,0.036810042278349504,0.12357065677642823,0
qwen32B-int4_retail_50runs,b5ab9856-ea23-4637-815f-e46449ce54de,12,0.004469089200683899,0.4736088812351227,0
qwen32B-int4_retail_50runs,b5ab9856-ea23-4637-815f-e46449ce54de,14,0.004201743278093479,0.4797394573688507,0
qwen32B-int4_retail_50runs,b5ab9856-ea23-4637-815f-e46449ce54de,16,0.16545089240577868,0.01836553119844006,0
qwen32B-int4_retail_50runs,b5ab9856-ea23-4637-815f-e46449ce54de,18,0.2564622119285222,0.10433820344633976,0
qwen32B-int4_retail_50runs,3f40c075-a57b-4a90-8a6d-959f783c4e00,0,,,0
qwen32B-int4_retail_50runs,3f40c075-a57b-4a90-8a6d-959f783c4e00,2,0.17149928118100263,0.0,0
qwen32B-int4_retail_50runs,3f40c075-a57b-4a90-8a6d-959f783c4e00,4,1.5920316656408634e-05,0.024360711375872292,0
qwen32B-int4_retail_50runs,3f40c075-a57b-4a90-8a6d-959f783c4e00,6,0.006472796135169106,0.09812162816524506,0
qwen32B-int4_retail_50runs,3f40c075-a57b-4a90-8a6d-959f783c4e00,8,0.24642543760732027,0.037945455434371014,0
qwen32B-int4_retail_50runs,3f40c075-a57b-4a90-8a6d-959f783c4e00,10,0.0014965955636941039,0.12357065677642823,0
qwen32B-int4_retail_50runs,3f40c075-a57b-4a90-8a6d-959f783c4e00,12,0.0011368190171616032,0.4736088812351227,0
qwen32B-int4_retail_50runs,3f40c075-a57b-4a90-8a6d-959f783c4e00,14,0.013446639235435105,0.4797394573688507,0
qwen32B-int4_retail_50runs,3f40c075-a57b-4a90-8a6d-959f783c4e00,16,0.2908135911403832,0.019033696254094443,0
qwen32B-int4_retail_50runs,3f40c075-a57b-4a90-8a6d-959f783c4e00,18,0.006524280144635099,0.21921348571777344,0
qwen32B-int4_retail_50runs,3f40c075-a57b-4a90-8a6d-959f783c4e00,20,0.16291447837999315,0.10372498205729892,0
qwen32B-int4_retail_50runs,57b083f1-bcc5-41b2-8fde-e76b2c7e17b7,0,,,1
qwen32B-int4_retail_50runs,57b083f1-bcc5-41b2-8fde-e76b2c7e17b7,2,0.18222269324089047,0.0,1
qwen32B-int4_retail_50runs,57b083f1-bcc5-41b2-8fde-e76b2c7e17b7,4,2.487316029421057e-05,0.017436142890684066,1
qwen32B-int4_retail_50runs,57b083f1-bcc5-41b2-8fde-e76b2c7e17b7,6,0.27010645008256845,0.14327868961152576,1
qwen32B-int4_retail_50runs,57b083f1-bcc5-41b2-8fde-e76b2c7e17b7,8,0.27798497424797536,0.09655045051323739,1
qwen32B-int4_retail_50runs,57b083f1-bcc5-41b2-8fde-e76b2c7e17b7,10,0.15788778021998293,0.14513553964330794,1
qwen32B-int4_retail_50runs,57b083f1-bcc5-41b2-8fde-e76b2c7e17b7,12,0.13398170272433124,0.12070380352638864,1
qwen32B-int4_retail_50runs,57b083f1-bcc5-41b2-8fde-e76b2c7e17b7,14,0.18252623710225607,0.25710499728167496,1
qwen32B-int4_retail_50runs,57b083f1-bcc5-41b2-8fde-e76b2c7e17b7,16,0.21236146074338602,0.2852715651194254,1
qwen32B-int4_retail_50runs,57b083f1-bcc5-41b2-8fde-e76b2c7e17b7,18,0.1777783529626469,1.0,1
qwen32B-int4_retail_50runs,57b083f1-bcc5-41b2-8fde-e76b2c7e17b7,20,0.03326856292400845,1.0,1
qwen32B-int4_retail_50runs,57b083f1-bcc5-41b2-8fde-e76b2c7e17b7,22,0.08222943389778756,0.2163373931594517,1
qwen32B-int4_retail_50runs,57b083f1-bcc5-41b2-8fde-e76b2c7e17b7,24,0.06147441167330067,0.37593686346914257,1
qwen32B-int4_retail_50runs,57b083f1-bcc5-41b2-8fde-e76b2c7e17b7,26,0.09645750716102229,0.3027409315109253,1
qwen32B-int4_retail_50runs,8d6c3fb1-99fc-48f5-9135-669f97ce323b,0,,,1
qwen32B-int4_retail_50runs,8d6c3fb1-99fc-48f5-9135-669f97ce323b,2,0.1536680299932007,0.0,1
qwen32B-int4_retail_50runs,8d6c3fb1-99fc-48f5-9135-669f97ce323b,4,9.664849760579526e-05,0.02924894955423143,1
qwen32B-int4_retail_50runs,8d6c3fb1-99fc-48f5-9135-669f97ce323b,6,0.004146534380998259,0.09812162816524506,1
qwen32B-int4_retail_50runs,8d6c3fb1-99fc-48f5-9135-669f97ce323b,8,0.2755960121087194,0.0632655881345272,1
qwen32B-int4_retail_50runs,8d6c3fb1-99fc-48f5-9135-669f97ce323b,10,0.24577889143243126,0.21853766902800528,1
qwen32B-int4_retail_50runs,8d6c3fb1-99fc-48f5-9135-669f97ce323b,12,0.008043171897830544,0.12357065677642823,1
qwen32B-int4_retail_50runs,8d6c3fb1-99fc-48f5-9135-669f97ce323b,14,0.27018378890891454,0.05354049530896274,1
qwen32B-int4_retail_50runs,8d6c3fb1-99fc-48f5-9135-669f97ce323b,16,0.002354376466345406,0.4736088812351227,1
qwen32B-int4_retail_50runs,8d6c3fb1-99fc-48f5-9135-669f97ce323b,18,0.21813372591494162,0.13418256208814425,1
qwen32B-int4_retail_50runs,8d6c3fb1-99fc-48f5-9135-669f97ce323b,20,0.0013582195361648056,0.21920396600450787,1
qwen32B-int4_retail_50runs,8d6c3fb1-99fc-48f5-9135-669f97ce323b,22,0.022415773180090158,0.5421087518334389,1
qwen32B-int4_retail_50runs,8d6c3fb1-99fc-48f5-9135-669f97ce323b,24,0.3007558628532351,0.0849600375538141,1
qwen32B-int4_retail_50runs,8d6c3fb1-99fc-48f5-9135-669f97ce323b,26,0.033389364877294,0.9904689192771912,1
qwen32B-int4_retail_50runs,8d6c3fb1-99fc-48f5-9135-669f97ce323b,28,0.2383177899561147,0.21274591044143393,1
qwen32B-int4_retail_50runs,8d6c3fb1-99fc-48f5-9135-669f97ce323b,30,0.00015110006538581188,1.0,1
qwen32B-int4_retail_50runs,8d6c3fb1-99fc-48f5-9135-669f97ce323b,32,0.19049998421325381,0.24245658942631312,1
qwen32B-int4_retail_50runs,8d6c3fb1-99fc-48f5-9135-669f97ce323b,34,0.0044551270931549695,1.0,1
qwen32B-int4_retail_50runs,8d6c3fb1-99fc-48f5-9135-669f97ce323b,36,0.2607307832818367,0.15165413943204012,1
qwen32B-int4_retail_50runs,124a461d-e0ed-4a81-9247-90e5a60866de,0,,,0
qwen32B-int4_retail_50runs,124a461d-e0ed-4a81-9247-90e5a60866de,2,8.375767290829117e-05,0.0,0
qwen32B-int4_retail_50runs,124a461d-e0ed-4a81-9247-90e5a60866de,4,0.02687480328353308,0.09812162816524506,0
qwen32B-int4_retail_50runs,124a461d-e0ed-4a81-9247-90e5a60866de,6,0.042489058835846014,0.11970053911209107,0
qwen32B-int4_retail_50runs,124a461d-e0ed-4a81-9247-90e5a60866de,8,0.041327335301166494,0.4736088812351227,0
qwen32B-int4_retail_50runs,124a461d-e0ed-4a81-9247-90e5a60866de,10,0.009017455833173697,0.19730299711227417,0
qwen32B-int4_retail_50runs,124a461d-e0ed-4a81-9247-90e5a60866de,12,0.3056301073543233,0.007229772053266826,0
qwen32B-int4_retail_50runs,124a461d-e0ed-4a81-9247-90e5a60866de,14,0.023317089211986518,1.0,0
qwen32B-int4_retail_50runs,124a461d-e0ed-4a81-9247-90e5a60866de,16,0.02385662770913336,0.19858157634735107,0
qwen32B-int4_retail_50runs,124a461d-e0ed-4a81-9247-90e5a60866de,18,0.004283374611748647,0.47007766366004944,0
qwen32B-int4_retail_50runs,124a461d-e0ed-4a81-9247-90e5a60866de,20,0.26382543222303406,0.010201225280761719,0
qwen32B-int4_retail_50runs,124a461d-e0ed-4a81-9247-90e5a60866de,22,0.0005183828431259308,0.07859616147147284,0
qwen32B-int4_retail_50runs,124a461d-e0ed-4a81-9247-90e5a60866de,24,0.0014752311919010274,0.7432105243206024,0
qwen32B-int4_retail_50runs,124a461d-e0ed-4a81-9247-90e5a60866de,26,0.23635676151497473,0.15288009413753648,0
qwen32B-int4_retail_50runs,9f183979-e7c5-4a58-93b8-192e7299cd95,0,,,1
qwen32B-int4_retail_50runs,9f183979-e7c5-4a58-93b8-192e7299cd95,2,0.052238547187689895,0.0,1
qwen32B-int4_retail_50runs,9f183979-e7c5-4a58-93b8-192e7299cd95,4,0.1588186143540201,0.030735954642295837,1
qwen32B-int4_retail_50runs,9f183979-e7c5-4a58-93b8-192e7299cd95,6,2.009948446693696e-05,0.0641409158706665,1
qwen32B-int4_retail_50runs,9f183979-e7c5-4a58-93b8-192e7299cd95,8,0.30501677975433994,0.15190688983814138,1
qwen32B-int4_retail_50runs,9f183979-e7c5-4a58-93b8-192e7299cd95,10,5.6672207572224426e-05,0.09653966128826141,1
qwen32B-int4_retail_50runs,9f183979-e7c5-4a58-93b8-192e7299cd95,12,0.2011364029172806,0.3699000133917882,1
qwen32B-int4_retail_50runs,9f183979-e7c5-4a58-93b8-192e7299cd95,14,0.010106371098892208,0.12671704292297364,1
qwen32B-int4_retail_50runs,9f183979-e7c5-4a58-93b8-192e7299cd95,16,0.3116887868038619,0.06027927568980626,1
qwen32B-int4_retail_50runs,9f183979-e7c5-4a58-93b8-192e7299cd95,18,0.004142910658247226,1.0,1
qwen32B-int4_retail_50runs,9f183979-e7c5-4a58-93b8-192e7299cd95,20,0.18587057807763752,0.26172751459208404,1
qwen32B-int4_retail_50runs,9f183979-e7c5-4a58-93b8-192e7299cd95,22,0.0001293249411209911,0.12826112508773804,1
qwen32B-int4_retail_50runs,9f183979-e7c5-4a58-93b8-192e7299cd95,24,0.23877757203475097,0.25800081399770886,1
qwen32B-int4_retail_50runs,9f183979-e7c5-4a58-93b8-192e7299cd95,26,0.012450027048019811,0.46193596720695496,1
qwen32B-int4_retail_50runs,9f183979-e7c5-4a58-93b8-192e7299cd95,28,0.22476357143415254,0.24089122004806995,1
qwen32B-int4_retail_50runs,9f183979-e7c5-4a58-93b8-192e7299cd95,30,0.0005317898843289963,1.0,1
qwen32B-int4_retail_50runs,9f183979-e7c5-4a58-93b8-192e7299cd95,32,0.10903084423615152,0.2502588667768113,1
qwen32B-int4_retail_50runs,9f183979-e7c5-4a58-93b8-192e7299cd95,34,0.00019272854594511312,0.12736660242080688,1
qwen32B-int4_retail_50runs,9f183979-e7c5-4a58-93b8-192e7299cd95,36,0.2440858679592781,0.1636765779189344,1
qwen32B-int4_retail_50runs,9f183979-e7c5-4a58-93b8-192e7299cd95,38,0.0032442644776054406,1.0,1
qwen32B-int4_retail_50runs,9f183979-e7c5-4a58-93b8-192e7299cd95,40,0.29447605756654005,0.15022194385528564,1
qwen32B-int4_retail_50runs,9f183979-e7c5-4a58-93b8-192e7299cd95,42,0.014348993129371136,1.0,1
qwen32B-int4_retail_50runs,9f183979-e7c5-4a58-93b8-192e7299cd95,44,0.16542270877479515,0.13050731023152667,1
qwen32B-int4_retail_50runs,9f183979-e7c5-4a58-93b8-192e7299cd95,46,0.13277092805721205,1.0,1
qwen32B-int4_retail_50runs,9f183979-e7c5-4a58-93b8-192e7299cd95,48,0.1959992554834026,0.1765242489901456,1
qwen32B-int4_retail_50runs,9f183979-e7c5-4a58-93b8-192e7299cd95,50,0.01610967366492536,1.0,1
qwen32B-int4_retail_50runs,9f183979-e7c5-4a58-93b8-192e7299cd95,52,0.3067493355129109,0.3369090009908207,1
qwen32B-int4_retail_50runs,9f183979-e7c5-4a58-93b8-192e7299cd95,54,0.010704891989391997,1.0,1
qwen32B-int4_retail_50runs,9f183979-e7c5-4a58-93b8-192e7299cd95,56,0.16943522035624262,0.6008951336145402,1
qwen32B-int4_retail_50runs,1c9ecfdb-3316-4750-97b3-205fedfa62c4,0,,,0
qwen32B-int4_retail_50runs,1c9ecfdb-3316-4750-97b3-205fedfa62c4,2,0.12247323615811688,0.0,0
qwen32B-int4_retail_50runs,1c9ecfdb-3316-4750-97b3-205fedfa62c4,4,5.742232053116616e-05,0.04019167025883993,0
qwen32B-int4_retail_50runs,1c9ecfdb-3316-4750-97b3-205fedfa62c4,6,0.0012130104002551433,0.09653966128826141,0
qwen32B-int4_retail_50runs,1c9ecfdb-3316-4750-97b3-205fedfa62c4,8,0.0963913461149983,0.04124659962124295,0
qwen32B-int4_retail_50runs,1c9ecfdb-3316-4750-97b3-205fedfa62c4,10,0.0015254232685584389,0.12826112508773804,0
qwen32B-int4_retail_50runs,1c9ecfdb-3316-4750-97b3-205fedfa62c4,12,0.2597447227809955,0.1161289795024975,0
qwen32B-int4_retail_50runs,1c9ecfdb-3316-4750-97b3-205fedfa62c4,14,0.23569143206418916,0.14613224267959596,0
qwen32B-int4_retail_50runs,1c9ecfdb-3316-4750-97b3-205fedfa62c4,16,0.20683929322001088,0.2053292433420817,0
qwen32B-int4_retail_50runs,1c9ecfdb-3316-4750-97b3-205fedfa62c4,18,0.00043656290014079484,1.0,0
qwen32B-int4_retail_50runs,1c9ecfdb-3316-4750-97b3-205fedfa62c4,20,0.18789319627638873,0.07385345175862312,0
qwen32B-int4_retail_50runs,1c9ecfdb-3316-4750-97b3-205fedfa62c4,22,0.11925070930436851,0.18541697093418666,0
qwen32B-int4_retail_50runs,1c9ecfdb-3316-4750-97b3-205fedfa62c4,24,0.15378517447533824,0.10563777910696494,0
qwen32B-int4_retail_50runs,1c9ecfdb-3316-4750-97b3-205fedfa62c4,26,0.3514530883886428,0.037540823221206665,0
qwen32B-int4_retail_50runs,1c9ecfdb-3316-4750-97b3-205fedfa62c4,28,0.1992558601185597,0.06210144077028547,0
qwen32B-int4_retail_50runs,1c9ecfdb-3316-4750-97b3-205fedfa62c4,30,0.0852323495177436,1.0,0
qwen32B-int4_retail_50runs,1c9ecfdb-3316-4750-97b3-205fedfa62c4,32,0.2154999961424105,0.19730797180762658,0
qwen32B-int4_retail_50runs,1c9ecfdb-3316-4750-97b3-205fedfa62c4,34,0.016854744211120244,0.11001170558087967,0
qwen32B-int4_retail_50runs,1c9ecfdb-3316-4750-97b3-205fedfa62c4,36,0.07012173720604627,1.0,0
qwen32B-int4_retail_50runs,1c9ecfdb-3316-4750-97b3-205fedfa62c4,38,0.08567302748503858,0.23806547983126208,0
qwen32B-int4_retail_50runs,1c9ecfdb-3316-4750-97b3-205fedfa62c4,40,0.1177572055370034,0.13205563816530952,0
qwen32B-int4_retail_50runs,1c9ecfdb-3316-4750-97b3-205fedfa62c4,42,0.01877263774529133,0.0990644983343176,0
qwen32B-int4_retail_50runs,1c9ecfdb-3316-4750-97b3-205fedfa62c4,44,0.08614544524384155,0.2720674935807573,0
qwen32B-int4_retail_50runs,1c9ecfdb-3316-4750-97b3-205fedfa62c4,46,0.10085924772258806,0.12477639432136829,0
qwen32B-int4_retail_50runs,1c9ecfdb-3316-4750-97b3-205fedfa62c4,48,0.22825067744678654,0.23771534647260392,0
qwen32B-int4_retail_50runs,1c9ecfdb-3316-4750-97b3-205fedfa62c4,50,0.00010233442478524424,0.03907570768805111,0
qwen32B-int4_retail_50runs,1c9ecfdb-3316-4750-97b3-205fedfa62c4,52,0.09198763376254632,0.2622537953513009,0
qwen32B-int4_retail_50runs,2a0329aa-ecc6-439b-8503-ca4bb3aea8d3,0,,,1
qwen32B-int4_retail_50runs,2a0329aa-ecc6-439b-8503-ca4bb3aea8d3,2,0.15949986980909023,0.0,1
qwen32B-int4_retail_50runs,2a0329aa-ecc6-439b-8503-ca4bb3aea8d3,4,3.878040853002383e-05,0.03774483501911163,1
qwen32B-int4_retail_50runs,2a0329aa-ecc6-439b-8503-ca4bb3aea8d3,6,0.1794376785914384,0.05174857118855352,1
qwen32B-int4_retail_50runs,2a0329aa-ecc6-439b-8503-ca4bb3aea8d3,8,0.11611269016729435,0.03437259793281555,1
qwen32B-int4_retail_50runs,2a0329aa-ecc6-439b-8503-ca4bb3aea8d3,10,0.24073891356511543,0.10992356082972358,1
qwen32B-int4_retail_50runs,2a0329aa-ecc6-439b-8503-ca4bb3aea8d3,12,5.269538202608616e-05,0.04371103048324585,1
qwen32B-int4_retail_50runs,2a0329aa-ecc6-439b-8503-ca4bb3aea8d3,14,0.33192605254967467,0.139420111477375,1
qwen32B-int4_retail_50runs,2a0329aa-ecc6-439b-8503-ca4bb3aea8d3,16,8.427030256810973e-05,0.4734874963760376,1
qwen32B-int4_retail_50runs,2a0329aa-ecc6-439b-8503-ca4bb3aea8d3,18,0.18739039744927857,0.14191611023510203,1
qwen32B-int4_retail_50runs,2a0329aa-ecc6-439b-8503-ca4bb3aea8d3,20,0.00011203423171371366,0.47383585572242737,1
qwen32B-int4_retail_50runs,2a0329aa-ecc6-439b-8503-ca4bb3aea8d3,22,0.16396451207483426,0.0901486172395594,1
qwen32B-int4_retail_50runs,2a0329aa-ecc6-439b-8503-ca4bb3aea8d3,24,0.23769680011217556,0.09038399766992639,1
qwen32B-int4_retail_50runs,2a0329aa-ecc6-439b-8503-ca4bb3aea8d3,26,0.07932712419524639,0.14253422211516986,1
qwen32B-int4_retail_50runs,2a0329aa-ecc6-439b-8503-ca4bb3aea8d3,28,0.16719889156721907,0.23546846372535432,1
qwen32B-int4_retail_50runs,2a0329aa-ecc6-439b-8503-ca4bb3aea8d3,30,0.00014842285707240344,0.07998358458280563,1
qwen32B-int4_retail_50runs,2a0329aa-ecc6-439b-8503-ca4bb3aea8d3,32,0.09190839298543538,0.22908751637327907,1
qwen32B-int4_retail_50runs,2a0329aa-ecc6-439b-8503-ca4bb3aea8d3,34,0.060787944949669465,0.07844287054292087,1
qwen32B-int4_retail_50runs,2a0329aa-ecc6-439b-8503-ca4bb3aea8d3,36,0.20593495570561185,0.24562963098287585,1
qwen32B-int4_retail_50runs,2a0329aa-ecc6-439b-8503-ca4bb3aea8d3,38,0.09693588395434381,0.351189740772905,1
qwen32B-int4_retail_50runs,2a0329aa-ecc6-439b-8503-ca4bb3aea8d3,40,0.10455607071145023,1.0,1
qwen32B-int4_retail_50runs,2a0329aa-ecc6-439b-8503-ca4bb3aea8d3,42,0.06747449807389994,0.6984577491169884,1
qwen32B-int4_retail_50runs,2a0329aa-ecc6-439b-8503-ca4bb3aea8d3,44,0.09103591613943073,1.0,1
qwen32B-int4_retail_50runs,2a0329aa-ecc6-439b-8503-ca4bb3aea8d3,46,0.11927535564986388,1.0,1
qwen32B-int4_retail_50runs,2a0329aa-ecc6-439b-8503-ca4bb3aea8d3,48,0.052550646491684685,1.0,1
qwen32B-int4_retail_50runs,2a0329aa-ecc6-439b-8503-ca4bb3aea8d3,50,0.19415822667682003,0.2221243903040886,1
qwen32B-int4_retail_50runs,2a0329aa-ecc6-439b-8503-ca4bb3aea8d3,52,0.07170041405903194,0.2728602939181858,1
qwen32B-int4_retail_50runs,2a0329aa-ecc6-439b-8503-ca4bb3aea8d3,54,0.04219096142188872,0.23583934704462686,1
qwen32B-int4_retail_50runs,2a0329aa-ecc6-439b-8503-ca4bb3aea8d3,56,0.06197008116001417,0.2152783366350027,1
qwen32B-int4_retail_50runs,2a0329aa-ecc6-439b-8503-ca4bb3aea8d3,58,0.023124415215122762,0.5689255538440886,1
qwen32B-int4_retail_50runs,2a0329aa-ecc6-439b-8503-ca4bb3aea8d3,60,0.06352713225817826,0.1751065092571711,1
qwen32B-int4_retail_50runs,ee94996d-26b8-45a6-99a7-5c1618c6ebab,0,,,1
qwen32B-int4_retail_50runs,ee94996d-26b8-45a6-99a7-5c1618c6ebab,2,0.20464000994964357,0.0,1
qwen32B-int4_retail_50runs,ee94996d-26b8-45a6-99a7-5c1618c6ebab,4,5.0490006735353695e-05,0.05525589942932129,1
qwen32B-int4_retail_50runs,ee94996d-26b8-45a6-99a7-5c1618c6ebab,6,0.33664258008763137,0.05436810026777551,1
qwen32B-int4_retail_50runs,ee94996d-26b8-45a6-99a7-5c1618c6ebab,8,0.0032336936759030264,0.09658563137054443,1
qwen32B-int4_retail_50runs,ee94996d-26b8-45a6-99a7-5c1618c6ebab,10,0.23059252321886478,0.10127188075672496,1
qwen32B-int4_retail_50runs,ee94996d-26b8-45a6-99a7-5c1618c6ebab,12,4.4977498338910055e-05,0.12178256511688233,1
qwen32B-int4_retail_50runs,ee94996d-26b8-45a6-99a7-5c1618c6ebab,14,0.2048465831901617,0.05699089595249721,1
qwen32B-int4_retail_50runs,ee94996d-26b8-45a6-99a7-5c1618c6ebab,16,0.2972549127807355,0.09139768160306491,1
qwen32B-int4_retail_50runs,4b952495-e8fd-4300-b698-d510ac62f3a1,0,,,1
qwen32B-int4_retail_50runs,4b952495-e8fd-4300-b698-d510ac62f3a1,2,0.2699424192114841,0.0,1
qwen32B-int4_retail_50runs,4b952495-e8fd-4300-b698-d510ac62f3a1,4,1.7926427426767138e-05,0.01800606958568096,1
qwen32B-int4_retail_50runs,4b952495-e8fd-4300-b698-d510ac62f3a1,6,0.2681974522962086,0.0797316547025714,1
qwen32B-int4_retail_50runs,4b952495-e8fd-4300-b698-d510ac62f3a1,8,0.006067268519469119,0.09658563137054443,1
qwen32B-int4_retail_50runs,4b952495-e8fd-4300-b698-d510ac62f3a1,10,0.27917593572850696,0.44611021876335144,1
qwen32B-int4_retail_50runs,4b952495-e8fd-4300-b698-d510ac62f3a1,12,0.0008425294556611925,0.12217696905136109,1
qwen32B-int4_retail_50runs,4b952495-e8fd-4300-b698-d510ac62f3a1,14,0.2632401893632234,0.08698023661323215,1
qwen32B-int4_retail_50runs,4b952495-e8fd-4300-b698-d510ac62f3a1,16,0.003327277125704242,0.18588708341121674,1
qwen32B-int4_retail_50runs,4b952495-e8fd-4300-b698-d510ac62f3a1,18,0.24633131115290216,0.2141595405081044,1
qwen32B-int4_retail_50runs,4b952495-e8fd-4300-b698-d510ac62f3a1,20,0.001865955529568568,0.13150530060132343,1
qwen32B-int4_retail_50runs,4b952495-e8fd-4300-b698-d510ac62f3a1,22,0.15830596731587257,0.06707578897476196,1
qwen32B-int4_retail_50runs,14757230-d7c7-4fd9-92cb-ba208c350d8c,0,,,1
qwen32B-int4_retail_50runs,14757230-d7c7-4fd9-92cb-ba208c350d8c,2,0.3068575759332908,0.0,1
qwen32B-int4_retail_50runs,14757230-d7c7-4fd9-92cb-ba208c350d8c,4,0.00014009848767821694,0.0,1
qwen32B-int4_retail_50runs,14757230-d7c7-4fd9-92cb-ba208c350d8c,6,0.0004316496932369429,0.4939332902431488,1
qwen32B-int4_retail_50runs,14757230-d7c7-4fd9-92cb-ba208c350d8c,8,0.2823231304713191,0.12093279911921576,1
qwen32B-int4_retail_50runs,14757230-d7c7-4fd9-92cb-ba208c350d8c,10,0.017496228881686702,0.10710391998291016,1
qwen32B-int4_retail_50runs,14757230-d7c7-4fd9-92cb-ba208c350d8c,12,0.15656266266180996,0.11873043908013237,1
qwen32B-int4_retail_50runs,14757230-d7c7-4fd9-92cb-ba208c350d8c,14,0.3746184302111896,0.16200532696463846,1
qwen32B-int4_retail_50runs,14757230-d7c7-4fd9-92cb-ba208c350d8c,16,0.00017747358650994322,0.4504314661026001,1
qwen32B-int4_retail_50runs,14757230-d7c7-4fd9-92cb-ba208c350d8c,18,0.2613026862167251,0.16748157402743466,1
qwen32B-int4_retail_50runs,73ddd3e0-add2-44b9-b1ac-ccc8f249c594,0,,,1
qwen32B-int4_retail_50runs,73ddd3e0-add2-44b9-b1ac-ccc8f249c594,2,0.21291268494727933,0.0,1
qwen32B-int4_retail_50runs,73ddd3e0-add2-44b9-b1ac-ccc8f249c594,4,3.0709220107727475e-05,0.0,1
qwen32B-int4_retail_50runs,73ddd3e0-add2-44b9-b1ac-ccc8f249c594,6,0.0005997417279706758,0.09487110376358032,1
qwen32B-int4_retail_50runs,73ddd3e0-add2-44b9-b1ac-ccc8f249c594,8,0.014948734915637741,0.15597190856933596,1
qwen32B-int4_retail_50runs,73ddd3e0-add2-44b9-b1ac-ccc8f249c594,10,0.39886158741092953,0.0,1
qwen32B-int4_retail_50runs,73ddd3e0-add2-44b9-b1ac-ccc8f249c594,12,0.2625928992320157,0.1231660626151345,1
qwen32B-int4_retail_50runs,73ddd3e0-add2-44b9-b1ac-ccc8f249c594,14,0.12988662302535012,0.09415476552901729,1
qwen32B-int4_retail_50runs,73ddd3e0-add2-44b9-b1ac-ccc8f249c594,16,0.30311754405387004,0.04192582227415958,1
qwen32B-int4_retail_50runs,73ddd3e0-add2-44b9-b1ac-ccc8f249c594,18,0.010703355633105267,0.07333196293223988,1
qwen32B-int4_retail_50runs,73ddd3e0-add2-44b9-b1ac-ccc8f249c594,20,0.3593865853959153,0.06723088509327657,1
qwen32B-int4_retail_50runs,73ddd3e0-add2-44b9-b1ac-ccc8f249c594,22,0.32533619637657124,0.07482051172039725,1
qwen32B-int4_retail_50runs,73ddd3e0-add2-44b9-b1ac-ccc8f249c594,24,5.9577273280578196e-05,0.161831796169281,1
qwen32B-int4_retail_50runs,73ddd3e0-add2-44b9-b1ac-ccc8f249c594,26,0.09486805569469978,0.09110558778047562,1
qwen32B-int4_retail_50runs,b60c846f-57c0-4f16-a4cf-721da58eaff4,0,,,1
qwen32B-int4_retail_50runs,b60c846f-57c0-4f16-a4cf-721da58eaff4,2,0.010517219362578399,0.0,1
qwen32B-int4_retail_50runs,b60c846f-57c0-4f16-a4cf-721da58eaff4,4,0.1903046907725199,0.02490040118044073,1
qwen32B-int4_retail_50runs,b60c846f-57c0-4f16-a4cf-721da58eaff4,6,3.568782423934991e-05,0.0953793153166771,1
qwen32B-int4_retail_50runs,b60c846f-57c0-4f16-a4cf-721da58eaff4,8,0.22177078615846585,0.2993775208791097,1
qwen32B-int4_retail_50runs,b60c846f-57c0-4f16-a4cf-721da58eaff4,10,4.042758661639632e-05,0.09487110376358032,1
qwen32B-int4_retail_50runs,b60c846f-57c0-4f16-a4cf-721da58eaff4,12,0.3491610824508334,0.03646685183048248,1
qwen32B-int4_retail_50runs,b60c846f-57c0-4f16-a4cf-721da58eaff4,14,0.3743212547968824,0.11159259974956512,1
qwen32B-int4_retail_50runs,b60c846f-57c0-4f16-a4cf-721da58eaff4,16,0.0001741700569879864,0.09812315553426743,1
qwen32B-int4_retail_50runs,b60c846f-57c0-4f16-a4cf-721da58eaff4,18,0.16737349776256508,0.3059534711970223,1
qwen32B-int4_retail_50runs,b60c846f-57c0-4f16-a4cf-721da58eaff4,20,0.17363709716086267,0.10850631339209421,1
qwen32B-int4_retail_50runs,b60c846f-57c0-4f16-a4cf-721da58eaff4,22,0.00599786750228481,0.05691658125983344,1
qwen32B-int4_retail_50runs,b60c846f-57c0-4f16-a4cf-721da58eaff4,24,0.3056531771977325,0.10644730925559998,1
qwen32B-int4_retail_50runs,b60c846f-57c0-4f16-a4cf-721da58eaff4,26,0.00866676263870787,0.13279393315315247,1
qwen32B-int4_retail_50runs,b60c846f-57c0-4f16-a4cf-721da58eaff4,28,0.17428342311979317,0.10060101747512817,1
qwen32B-int4_retail_50runs,59e54500-d88c-4200-9cc1-e7b03e897c9d,0,,,0
qwen32B-int4_retail_50runs,59e54500-d88c-4200-9cc1-e7b03e897c9d,2,0.1735662678918937,0.0,0
qwen32B-int4_retail_50runs,59e54500-d88c-4200-9cc1-e7b03e897c9d,4,9.977808820679863e-05,0.0,0
qwen32B-int4_retail_50runs,59e54500-d88c-4200-9cc1-e7b03e897c9d,6,0.00021494668822181023,0.1664003372192383,0
qwen32B-int4_retail_50runs,59e54500-d88c-4200-9cc1-e7b03e897c9d,8,0.27340466832533433,0.04836293440016489,0
qwen32B-int4_retail_50runs,59e54500-d88c-4200-9cc1-e7b03e897c9d,10,0.00019740311024256816,0.12508584260940553,0
qwen32B-int4_retail_50runs,59e54500-d88c-4200-9cc1-e7b03e897c9d,12,0.29927043930054886,0.18347191629987775,0
